movie_id,movieTitle,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,Total,x,y,movie_rating,movie_directors,movie_writers,movie_stars,movie_genres,release_year,anger-orig,anticipation-orig,disgust-orig,fear-orig,joy-orig,sadness-orig,surprise-orig,trust-orig,anger-per,anticipation-per,disgust-per,fear-per,joy-per,sadness-per,surprise-per,trust-per
795368,Death at a Funeral,-1.060082438,-0.894356841,-0.388806871,-0.691050848,-0.264296466,0.861702283,0.573141085,-0.762500672,0.122940861,6.303087,23.160625,7.4,Frank Oz,Dean Craig,Matthew Macfadyen & Peter Dinklage & Ewen Bremner,Comedy,2007,468,1091,410,706,965,876,696,1147,20.01172453,35.39863133,46.30574413,36.27025678,35.94597178,42.68826534,54.21551466,26.16446058
795421,Mamma Mia!,-0.299531366,3.223659852,-1.204191963,-1.531149445,3.285424497,1.333954857,2.20747363,2.129894421,0.118471741,-44.885994,-31.161936,6.3,Phyllida Lloyd,Catherine Johnson & Catherine Johnson,Meryl Streep & Pierce Brosnan & Amanda Seyfried,Comedy & Family & Musical & Romance,2008,2386,6536,1280,2260,6953,3756,3333,6435,31.58301053,92.53378392,33.72447954,21.38459729,100,48.99180166,71.5203087,70.37235639
795461,Scary Movie 5,0.130567134,0.44477999,1.47736692,0.243304951,-0.003465133,0.458483332,0.187171605,-0.969965406,0.109521598,15.171083,16.21453,3.5,Malcolm D. Lee & David Zucker,David Zucker & Pat Proft,Simon Rex & Ashley Tisdale & Charlie Sheen,Comedy,2013,736,1380,765,969,1109,882,717,1206,38.12667727,53.97839748,75.10051419,52.82605427,40.65262274,37.3061765,50.1287562,22.99353163
795493,Cassandra`s Dream,-0.109363963,-0.198104886,-0.260891088,-0.268078216,-0.7546301,0.812364055,0.863897917,0.416365305,0.122315951,10.7557125,22.955952,6.7,Woody Allen,Woody Allen,Colin Farrell & Ewan McGregor & Hayley Atwell,Crime & Drama & Romance & Thriller,2008,700,1304,468,864,941,955,794,1476,34.4762829,45.05873343,48.27946468,43.76488491,27.0979962,42.02970818,57.29413358,44.18246386
796307,Under the Same Moon,0.024906964,1.63013155,0.227633427,1.000736062,1.107572594,2.0386286,-0.54426226,1.074269167,0.131317549,-20.511034,-34.6926,7.4,Patricia Riggen,Ligiah Villalobos,Eugenio Derbez & Kate del Castillo & Adrian Alonso,Drama,2008,319,693,237,523,614,511,288,701,36.51912705,70.42447999,55.81732164,66.24693325,60.70108364,58.39765095,42.38411914,54.23798686
796366,Star Trek,-0.517186217,0.47577819,-0.998800548,-0.503002259,-0.277663688,-1.059067729,-0.836768929,0.194457026,0.115877704,-9.410618,2.6204712,8,J.J. Abrams,Roberto Orci & Alex Kurtzman,Chris Pine & Zachary Quinto & Simon Pegg,Action & Adventure & Sci-Fi,2009,7621,17254,4637,10000,12994,7826,7699,17632,28.27153465,54.40847998,36.89363699,39.60227908,35.70476284,17.05019747,39.28697244,40.79077712
796368,Talk to Me,-0.488166489,-1.293012809,-1.557663214,-0.726680066,-0.183847885,-0.426954644,-2.143413734,0.796280297,0.117728213,-22.240604,17.372877,7.4,Kasi Lemmons,Michael Genet & Rick Famuyiwa,Don Cheadle & Chiwetel Ejiofor & Bruce McFee,Biography & Drama & History & Music & War,2007,201,366,103,247,347,239,160,496,28.71305079,29.86750524,28.27047335,35.63894467,37.39765087,25.48752108,25.45183264,49.98915411
796375,You Kill Me,-0.104864609,-1.453175949,-1.049000248,-0.164495766,-0.29600766,0.207606382,-0.787946208,-0.906555415,0.118682262,13.0019655,-7.3598456,6.5,John Dahl,Christopher Markus & Stephen McFeely,Ben Kingsley & T?a Leoni & Luke Wilson,Comedy & Crime & Romance & Thriller,2007,324,516,172,410,487,394,292,571,34.54473763,27.64533226,36.11906346,45.60025646,35.37374942,33.95751933,39.80392178,23.96270154
798817,13,0.542486598,1.449303884,-0.032120449,0.687972473,-0.707268584,-0.117053805,1.545017053,-0.641476064,0.125812199,31.302176,30.990824,6.1,G?la Babluani,G?la Babluani & Greg Pruss,Sam Riley & Alice Barrett & Gaby Hoffmann,Drama & Thriller,2010,415,778,251,552,478,400,432,644,44.3937619,67.91559838,51.8093599,60.70509293,27.95262559,29.62401775,64.50602347,28.01422283
799934,Be Kind Rewind,-1.20827237,0.323580553,-1.365914087,-1.415514173,0.153714327,-1.18566991,-0.262285611,-0.858963148,0.114769025,-32.675446,3.054607,6.4,Michel Gondry,Michel Gondry,Jack Black & Yasiin Bey & Danny Glover,Comedy,2008,819,2330,572,1090,1962,1038,1152,2097,17.75711186,52.29682384,31.22913243,23.43353213,43.48889569,15.36033597,45.3697709,24.69011045
799949,Epic Movie,0.745668548,-0.123997973,1.904706635,0.30669253,-0.218929179,0.664788496,-0.067270511,-1.465824414,0.115197438,17.335026,16.085358,2.3,Jason Friedberg & Aaron Seltzer,Jason Friedberg & Aaron Seltzer,Kal Penn & Jennifer Coolidge & Fred Willard,Adventure & Comedy,2007,2671,4053,2709,3079,3305,2866,2165,3493,47.48504207,46.08692493,81.69429925,53.94921521,36.7646157,40.05989806,47.43464818,15.41473183
800003,Delta Farce,0.393721114,-0.912594401,1.004171286,0.659715767,-0.289531155,0.027613388,-0.058168719,-1.022931727,0.112659236,31.643663,7.126856,3.4,C.B. Harding,Bear Aderhold & Tom Sullivan,Larry the Cable Guy & Bill Engvall & DJ Qualls,Action & Adventure & Comedy,2007,236,354,200,323,312,243,208,359,42.13039258,35.1455955,67.79917949,60.20441395,35.49061671,31.55500755,47.53102063,22.18398469
800027,Feast of Love,-1.048455753,0.501538913,-0.63252024,-0.916540767,1.376263351,0.363717531,0.707743463,0.756529201,0.115127488,-31.537577,-27.99873,6.7,Robert Benton,Allison Burnett & Charles Baxter,Morgan Freeman & Radha Mitchell & Alexa Davalos,Drama & Romance,2007,160,436,130,227,453,272,241,476,20.18861693,54.76589544,42.54528492,32.27481367,65.54955637,36.04126087,55.64072426,49.38159109
800039,Forgetting Sarah Marshall,-0.879696578,0.707424958,-0.530295699,-1.325427134,1.092630763,-0.657709957,0.907216024,0.348927725,0.1145686,-31.226131,-23.975803,7.2,Nicholas Stoller,Jason Segel,Kristen Bell & Jason Segel & Paul Rudd,Comedy & Drama & Romance,2008,1089,2851,857,1310,2761,1397,1581,2899,22.75617714,57.62244788,44.12259362,25.02977928,60.43146117,22.40744365,57.75279845,43.15173556
800069,The Hills Have Eyes II,2.277149252,-1.191795387,1.967571766,1.696732494,-1.720068433,2.173172397,-0.020037297,-2.23195605,0.138061577,54.869747,18.502132,5.1,Martin Weisz,Wes Craven & Jonathan Craven,Daniella Alonso & Jacob Vargas & Michael Bailey Smith,Horror,2007,2007,1990,1542,2445,1213,2043,1218,1712,70.78551706,31.27183973,82.66429839,78.57925464,9.676848206,60.19351561,47.93476735,3.705035735
800080,The Incredible Hulk,0.081557134,-0.263516947,-0.217123941,0.110612903,-0.310642366,-0.948838303,-0.551892547,-0.099521086,0.113276382,-1.3479464,1.3210882,6.8,Louis Leterrier,Zak Penn & Zak Penn,Edward Norton & Liv Tyler & Tim Roth,Action & Adventure & Sci-Fi,2008,3473,6097,2233,4479,4946,3090,3085,6511,37.38102225,44.15117808,48.95478492,50.4748914,35.10966898,18.5215186,42.30332742,36.29756187
800240,Deception,-0.577958274,0.453379263,-0.191389122,-0.455524889,-0.194312825,-0.464325761,0.661316344,0.8386126,0.122321963,-18.91369,-26.624176,6.1,Marcel Langenegger,Mark Bomback,Hugh Jackman & Ewan McGregor & Michelle Williams,Crime & Drama & Mystery & Thriller,2008,390,898,306,528,691,473,496,995,27.34692765,54.09770754,49.35186916,40.44352791,37.20881305,24.98869861,55.14914025,50.63616877
800308,Appaloosa,0.287852815,-0.989338547,-0.2028307,0.183937243,-0.524721716,-0.313987262,-0.882369889,0.683161751,0.118554122,20.036758,-14.348677,6.8,Ed Harris,Robert Knott & Ed Harris,Ed Harris & Viggo Mortensen & Ren?e Zellweger,Crime & Drama & Western,2008,1078,1644,660,1343,1383,1059,863,2114,40.5196758,34.08081387,49.17532739,51.77412123,31.24664852,26.99538792,38.80413604,48.26022956
800320,Clash of the Titans,0.189894139,0.031965219,0.243689912,0.634616584,-0.038021153,-0.487543889,-0.573162094,-0.844956126,0.120831569,10.404244,1.4709432,5.8,Louis Leterrier,Travis Beacham & Phil Hay,Sam Worthington & Liam Neeson & Ralph Fiennes,Action & Adventure & Fantasy,2010,3527,6225,2521,5048,5194,3415,3036,5797,39.02929876,48.25082602,56.06507068,59.75968295,40.02906604,24.67878752,42.0781192,24.90419634
800369,Thor,-0.206160223,0.013772079,-0.619434397,-0.131833083,0.140433411,-1.108213621,-0.398203543,0.589485501,0.118658776,-7.3921695,0.36792246,7,Kenneth Branagh,Ashley Miller & Zack Stentz,Chris Hemsworth & Anthony Hopkins & Natalie Portman,Action & Adventure & Fantasy,2011,3231,6336,2000,4242,5505,2983,3178,7151,33.00359126,47.99840648,42.74719744,46.17900469,43.24924413,16.39420757,43.93063183,46.82846462
802948,An American Crime,2.22563358,-0.776405558,1.798026677,1.590497855,-1.147687133,2.364299622,-2.076218398,-0.614266475,0.136897442,51.426506,2.82624,7.4,Tommy O`Haver,Tommy O`Haver & Irene Turner,Ellen Page & Hayley McFarland & Nick Searcy,Biography & Crime & Drama,2007,1075,1133,793,1286,786,1134,470,1199,70.00173987,37.03513867,80.04824415,76.69688908,20.00535807,62.74464497,26.16331664,28.43009918
803057,The Promotion,-0.315114592,0.112548206,0.031013442,-0.706188646,-0.736947357,-0.563932521,-0.125858369,-1.520917742,0.118366107,8.184978,-2.8176677,5.7,Steve Conrad,Steve Conrad,Seann William Scott & John C. Reilly & Chris Conrad,Comedy,2008,215,440,166,252,308,235,227,366,31.34592197,49.36886939,52.78350598,36.00203098,27.41707788,23.65916678,46.81430269,14.57267533
804443,Asylum,2.375489719,-1.53813952,2.24430565,2.270597928,-1.721155555,2.723159813,0.770452912,-1.473216714,0.140600978,55.885426,20.044601,4,David R. Ellis,Ethan Lawrence,Sarah Roemer & Jake Muxworthy & Mark Rolston,Horror & Sci-Fi & Thriller,2008,249,232,204,345,148,269,165,238,72.28170281,26.46651076,86.93425899,88.74754377,9.657231307,67.53464163,56.30471036,15.30174656
804452,Bratz,-0.008397427,-0.372727306,0.554166082,-0.26179719,0.762081156,-0.149552722,-1.231801714,0.996171154,0.11854751,-4.1898246,12.546119,2.8,Sean McNamara,Susan Estelle Jansen & Adam De La Pe?a,Skyler Shaye & Janel Parrish & Logan Browning,Comedy & Family & Music,2007,410,728,338,493,748,451,335,901,36.01242257,42.63594611,60.85566948,43.87617805,54.46675746,29.19022847,35.10424904,53.04432254
804461,Death Sentence,3.021958017,-1.243663017,0.987901552,2.210626422,-1.616640845,1.278769901,0.342118424,-0.834945583,0.134269152,53.557415,7.426173,6.8,James Wan,Ian Mackenzie Jeffers & Brian Garfield,Kevin Bacon & John Goodman & Kelly Preston,Action & Crime & Thriller,2007,2994,2622,1538,3693,1667,2363,1697,2852,82.11729418,30.55220569,67.54814003,87.68491205,11.54317903,48.2552035,51.76937873,25.0571993
804492,The Hottie & the Nottie,1.148802023,-0.643326943,2.202844023,0.613423978,0.460696794,1.061422837,-1.013795036,-0.211955017,0.119964642,26.22391,17.433136,1.9,Tom Putnam,Heidi Ferrer,Paris Hilton & Joel David Moore & Christine Lakin,Comedy & Romance,2008,563,737,571,643,738,594,363,811,53.61845363,38.88152919,86.29451256,59.38417238,49.02833494,45.35409679,37.41256791,34.5791011
804497,It`s Kind of a Funny Story,-0.876631017,0.585158232,-1.245270283,0.018152635,0.531278158,0.682522957,-0.243124574,1.442154616,0.115281836,-24.483,-33.09501,7.2,Anna Boden & Ryan Fleck,Anna Boden & Ryan Fleck,Keir Gilchrist & Zach Galifianakis & Emma Roberts,Comedy & Drama & Romance,2010,531,1371,339,896,1212,900,661,1604,22.80281765,55.9260662,33.09064748,48.83659315,50.30196201,40.29661423,45.5726536,59.86081538
804507,Mother of Tears,2.451425466,-1.1202533,2.431076323,1.802648131,-0.695234014,3.020094249,0.284432756,-1.611217008,0.13025036,54.994675,19.764189,5.1,Dario Argento,Jace Anderson & Dario Argento,Asia Argento & Cristian Solimeno & Adam James,Horror,2007,1339,1302,1144,1628,1067,1485,823,1236,73.43701542,32.26444572,89.8161013,80.4559678,28.16978708,71.49806524,51.1585859,13.19252482
804516,P2,1.380405432,-0.296900153,0.936361562,1.553163302,-1.411942542,0.875535089,1.10542816,-1.532169745,0.127877497,44.09231,19.672312,5.9,Franck Khalfoun,Alexandre Aja & Gr?gory Levasseur,Rachel Nichols & Wes Bentley & Simon Reynolds,Crime & Horror & Thriller,2007,1044,1359,699,1443,822,1018,862,1182,57.14214767,43.68800497,66.75288603,76.03536024,15.23692032,42.87290297,59.85152689,14.40069765
804522,Rendition,1.690535637,-0.892409242,1.113459381,1.665343344,-1.628297385,1.408276703,-0.825040372,-0.357603924,0.13459351,49.589214,4.56954,6.8,Gavin Hood,Kelley Sane,Reese Witherspoon & Jake Gyllenhaal & Peter Sarsgaard,Drama & Thriller,2007,1767,2018,1174,2368,1222,1776,1056,2245,61.86057545,35.42565317,69.48547772,78.02307206,11.33283901,49.98383534,39.41115785,32.35297656
804552,The Killing Gene,1.531278102,-0.807536453,1.846530705,1.706857181,-1.842867595,1.465379926,-0.29738556,-1.061115108,0.135913591,51.490364,13.18234,5.7,Tom Shankland,Clive Bradley,Stellan Skarsg?rd & Melissa George & Ashley Walters,Crime & Drama & Horror & Thriller,2008,354,421,300,494,234,370,236,419,59.43757645,36.60321511,80.79665373,78.7586534,7.460961085,50.74603815,44.99812231,21.6003829
805526,Facing the Giants,-0.962701888,1.930280378,-1.106209159,-0.844836566,1.561889814,-0.916170446,-0.322104046,3.247636533,0.126653365,-53.87444,-9.26844,6.7,Alex Kendrick,Alex Kendrick & Stephen Kendrick,Alex Kendrick & Shannen Fields & Jason McLeod,Drama & Sport,2006,1069,3250,733,1496,3023,1325,1357,3989,21.49330576,74.58887522,35.2363389,33.54533635,68.89915,18.95756286,44.7363957,87.45613134
805564,Lars and the Real Girl,-1.115309206,-1.180592599,-0.983002016,-0.686987836,0.974356501,-0.165180356,-0.619871671,1.103345436,0.121802558,-24.47784,3.8383107,7.4,Craig Gillespie,Nancy Oliver,Ryan Gosling & Emily Mortimer & Paul Schneider,Comedy & Drama & Romance,2007,1027,2358,773,1584,2782,1608,1321,3263,19.17148545,31.42727207,37.13740587,36.34224905,58.297225,28.98163381,41.58354444,54.68239387
805570,The Midnight Meat Train,2.546831164,-1.197932247,2.39679321,2.171892144,-1.581296664,2.37928587,1.721700194,-1.947533078,0.124867301,55.555096,26.308146,6.1,Ry?hei Kitamura,Jeff Buhler & Clive Barker,Vinnie Jones & Bradley Cooper & Leslie Bibb,Fantasy & Horror & Mystery,2008,1826,1731,1521,2400,1107,1831,1317,1568,74.88855056,31.18669426,89.28711822,86.99858158,12.18095793,62.94467853,66.37679657,8.052208468
806147,Extreme Movie,1.233766598,0.246863869,1.946187126,0.396268087,-0.718804178,0.569272415,-0.853866498,-0.757202937,0.116102684,18.764854,17.705532,3.8,Adam Jay Epstein & Andrew Jacobson,Adam Jay Epstein & Andrew Jacobson,Frankie Muniz & Michael Cera & Ashley Schneider,Comedy,2009,80,114,74,85,79,76,52,105,54.91113395,51.23242324,82.33433673,55.53639944,27.74446803,38.78496783,39.10593834,26.24543213
806203,Carriers,0.805684633,-1.613119508,1.410579174,1.345798742,-1.063617429,1.395566609,0.032129795,-0.746250069,0.135986958,45.368736,8.346044,6,David Pastor & ?lex Pastor,?lex Pastor & David Pastor,Chris Pine & Piper Perabo & Lou Taylor Pucci,Drama & Horror & Sci-Fi & Thriller,2009,735,914,637,1087,724,882,596,1058,48.39814746,25.42620584,74.06998971,72.36107935,21.52237961,49.81418345,48.48712787,26.41283778
808151,Angels & Demons,-0.117695328,0.526343024,-0.715764484,0.215757796,-0.726065708,-0.194098105,0.792849803,0.134975177,0.116968987,2.7157402,-0.18797621,6.7,Ron Howard,David Koepp & Akiva Goldsman,Tom Hanks & Ewan McGregor & Ayelet Zurer,Mystery & Thriller,2009,2143,4334,1258,2996,2909,2406,2415,4372,34.34952666,55.11003846,41.26083924,52.33794781,27.61343512,28.59564527,56.54185523,39.88164567
808244,Easy Virtue,-0.345352777,-0.111220278,-0.131224745,-0.494285886,0.668387388,0.258831223,0.17200638,0.960229152,0.122739515,-20.316048,-28.059183,6.7,Stephan Elliott,Stephan Elliott & Sheridan Jobbins,Jessica Biel & Ben Barnes & Kristin Scott Thomas,Comedy & Romance,2009,218,439,162,272,430,287,242,525,30.88586781,46.26420822,50.28019609,39.75672399,52.77607153,34.64125864,49.96818234,52.49497841
808279,Funny Games,1.867352557,-0.163967288,1.370335343,1.500716909,-1.388116754,1.742880471,0.635654384,-1.912577366,0.128905936,50.924984,19.162273,6.5,Michael Haneke,Michael Haneke,Naomi Watts & Tim Roth & Michael Pitt,Crime & Drama & Horror & Thriller,2008,2546,3071,1765,3169,1843,2611,1810,2468,64.55072898,45.53237329,73.44903369,75.10606559,15.66685204,54.45006193,54.87742387,8.586477967
808331,Joshua,0.590223852,0.274128889,1.312984207,0.589565098,-0.173212378,1.373436254,-0.150107287,-0.90132554,0.125350237,28.80586,15.944393,5.9,George Ratliff,David Gilbert & George Ratliff,Sam Rockwell & Vera Farmiga & Jacob Kogan,Drama & Horror & Thriller,2007,477,784,422,612,618,599,396,705,45.12005292,51.61070997,72.56411462,58.96141823,37.58956654,49.51879174,46.55754802,24.0426359
808399,New York- I Love You,-1.520518034,0.422447139,-1.255737136,-1.500054308,0.910518753,-1.071196369,-0.177563316,-0.043288822,0.101132184,-38.409203,-5.073326,6.3,Fatih Akin & Yvan Attal,Hu Hong & Yao Meng,Shia LaBeouf & Natalie Portman & Bradley Cooper,Comedy & Drama & Romance,2009,188,618,155,280,597,281,306,616,13.00649877,53.66854181,32.92914557,21.93557027,57.14528519,16.88830672,46.2668355,37.15702608
808510,Tooth Fairy,-0.441666547,1.542841811,-0.400427167,-0.647476907,0.950615348,-0.939994926,0.490258792,-0.469007778,0.117530831,-29.67495,-16.116312,5,Michael Lembeck,Lowell Ganz & Babaloo Mandel,Dwayne Johnson & Ashley Judd & Julie Andrews,Comedy & Family & Fantasy,2010,229,564,162,283,490,237,273,474,29.42051692,69.21338423,46.12644478,37.04234097,57.86882049,18.63955829,53.33793254,30.65025968
809504,The Accidental Husband,-0.990154744,1.800578429,-0.660513488,-0.483972163,1.612469511,-1.149149884,0.433632281,1.744545183,0.123895881,-45.634174,-15.977476,5.6,Griffin Dunne,Mimi Hare & Clare Naylor,Uma Thurman & Justina Machado & Jeffrey Dean Morgan,Comedy & Romance,2008,175,531,138,271,504,206,249,569,21.07562856,72.78933403,42.11335348,39.93947228,69.81185084,15.84779823,52.73835438,64.48260813
810784,Bright Star,-1.164416742,0.024218795,-1.519080741,-1.167938806,1.843087662,-0.138734355,-0.469738518,0.768354249,0.123112546,-42.215946,-1.9117941,7,Jane Campion,Jane Campion & Jane Campion,Abbie Cornish & Ben Whishaw & Paul Schneider,Biography & Drama & Romance,2009,390,1055,256,543,1245,626,523,1215,18.42434648,48.14334876,28.86579489,27.82030605,73.97331077,29.33462994,43.17319846,49.56232728
810900,High School Musical 2,-0.363517215,2.94233933,-0.186908707,-1.187338567,2.339130685,0.230225735,1.294344217,1.840597494,0.10973303,-45.847828,-30.196896,4.7,Kenny Ortega,Peter Barsocchini,Zac Efron & Vanessa Hudgens & Ashley Tisdale,Comedy & Drama & Family & Music & Musical & Romance,2007,623,1699,458,656,1628,820,801,1662,30.60950779,88.63062079,49.42100126,27.47656279,82.92431118,34.2594381,61.8518257,65.95068923
810913,Jack and Jill,0.834568136,0.579736968,1.653917972,0.306233495,0.387672659,0.517305884,0.007616002,-1.263012894,0.110704616,15.980981,17.173985,3.4,Dennis Dugan,Steve Koren & Adam Sandler,Adam Sandler & Katie Holmes & Al Pacino,Comedy,2011,1269,2039,1173,1434,1753,1299,1019,1680,48.83759103,55.85084923,77.82466935,53.94108158,47.71062855,38.09132859,48.22756862,18.5145402
810922,Take Me Home Tonight,-0.797208098,0.344875247,-0.994810735,-1.167256992,0.281824788,-0.819734533,-0.661790095,0.242597686,0.105346351,-30.610542,5.7745404,6.3,Michael Dowse,Jackie Filgo & Jeff Filgo,Topher Grace & Anna Faris & Dan Fogler,Comedy & Drama & Romance,2011,268,656,179,326,566,321,305,684,24.0111853,52.59227568,36.95519918,27.83238707,45.80062419,20.24477084,41.13969983,41.52656778
810945,Live!,0.175496675,-0.377225872,-0.684275452,0.546029493,-1.327514431,-0.097442999,0.472432969,0.658340727,0.13512827,17.20269,-8.370051,5.9,Bill Guttentag,Bill Guttentag,Eva Mendes & David Krumholtz & Rob Brown,Drama,2009,84,142,46,118,89,89,84,169,38.81025078,42.57353105,41.74671009,58.19001331,16.76040924,29.885779,53.14918748,47.88086049
810988,The Nines,-1.693278902,0.681820748,-1.530485066,-0.806417705,-0.262259169,-1.150955172,0.570436794,-0.021930629,0.109565783,-36.121475,0.3906392,6.4,John August,John August,Ryan Reynolds & Hope Davis & Melissa McCarthy,Drama & Fantasy & Mystery & Sci-Fi & Thriller,2007,248,910,205,478,673,394,485,885,10.37805541,57.26720395,28.68982794,34.22607796,35.98273442,15.82370159,54.18688082,37.48346861
811080,Speed Racer,-0.717380118,0.801183336,-0.419950827,-0.723918531,0.241664922,-0.864478985,0.009910087,-0.261428093,0.112495318,-9.324027,-5.606483,6.1,Lana Wachowski & Lilly Wachowski,Lilly Wachowski & Lana Wachowski,Emile Hirsch & Matthew Fox & Christina Ricci,Action & Family & Sport,2008,1533,3832,1178,2030,3125,1767,1872,3566,25.22571567,58.92329234,45.82519775,35.68787617,45.07594717,19.64753051,48.25185907,33.82294556
811106,The Ten,-0.254593652,0.706418922,0.526440662,-0.21169695,0.494797483,-0.253221286,0.335402911,0.390674767,0.115503397,-13.500734,-18.672737,5.1,David Wain,Ken Marino & David Wain,Paul Rudd & Jessica Alba & Winona Ryder,Comedy,2008,105,225,92,137,195,121,116,230,32.2667084,57.60848969,60.42787059,44.76390136,49.64367527,27.80648045,51.6982729,43.78980498
811136,Shut Up & Sing,0.153994533,-1.716593068,-0.342359852,-0.136128856,-0.130337301,0.204325018,-1.824882887,-0.255015451,0.117998634,27.655577,-14.207793,7.7,Barbara Kopple & Cecilia Peck,null,Natalie Maines & Emily Robison & Martie Maguire,Documentary & Biography & Music,2006,217,311,132,258,316,246,153,391,38.48310979,23.99056871,47.02241438,46.10288814,38.36323901,33.91372033,28.82453101,33.92095756
811138,The Love Guru,-0.102197151,-0.283716459,0.848527128,-0.639256593,0.199227215,-0.060331736,-0.17295552,-0.718113827,0.113567802,9.845969,11.351687,3.8,Marco Schnabel,Mike Myers & Graham Gordy,Mike Myers & Jessica Alba & Romany Malco,Comedy & Romance & Sport,2008,905,1666,834,1015,1516,1041,893,1638,34.58532126,43.87092127,65.39761445,37.18799624,44.31016695,30.38113298,46.3156242,26.84287724
812352,Nine Miles Down,1.038491645,-1.875181675,1.308643477,1.271201551,-1.615948386,1.825029476,0.962169929,-0.638369128,0.130511464,47.756264,16.210962,5.5,Anthony Waller,Everett De Roche & Anthony Waller,Adrian Paul & Amanda Douge & Anthony Waller,Horror & Mystery & Thriller,2012,100,114,80,138,79,122,87,139,51.94015354,21.79024148,72.49713783,71.03929594,11.55567431,55.54657102,58.33466657,28.06170981
814022,Bangkok Dangerous,-0.061119284,-0.765515165,-0.463948797,0.332098724,-0.572717832,0.60064298,-0.603418011,-0.356312296,0.125951304,20.372244,-4.9221325,5.4,Danny Pang & Oxide Chun Pang,Jason Richman & Oxide Chun Pang,Nicolas Cage & Charlie Yeung & Shahkrit Yamnarm,Action & Crime & Thriller,2008,714,1227,444,1012,992,925,654,1344,35.21029408,37.18623672,45.14631595,54.39938612,30.38056789,39.20369608,41.75776064,32.37271804
814255,Percy Jackson & the Olympians: The Lightning Thief,-0.115407681,0.698932431,-0.01281494,0.619868457,0.162854514,-0.37606209,-0.421169514,0.239104258,0.111477185,0.3096752,-1.5422705,5.9,Chris Columbus,Craig Titley & Rick Riordan,Logan Lerman & Kevin McKidd & Steve Coogan,Adventure & Family & Fantasy,2010,1774,3651,1277,2745,2960,1912,1695,3665,34.3843317,57.50461886,52.1072409,59.49836173,43.65382861,26.16682508,43.68746137,41.4731736
814314,Seven Pounds,-0.560641863,0.889422808,-0.542215286,-0.057351607,-0.05290794,0.520162764,0.135240769,0.076705916,0.116692799,-14.752979,-23.614779,7.7,Gabriele Muccino,Grant Nieporte,Will Smith & Rosario Dawson & Woody Harrelson,Drama & Romance,2008,1980,4745,1395,2948,3601,2929,2337,4575,27.61038548,60.14756511,43.93867626,47.49873775,39.76043685,38.12946168,49.57889722,38.99104761
814335,The Stepfather,0.073630847,0.827850133,0.162855701,0.831092488,-0.725284506,0.535334546,0.539104124,-0.548785661,0.122567968,24.158758,24.635586,5.6,Nelson McCormick,J.S. Cardone & Donald E. Westlake,Penn Badgley & Dylan Walsh & Sela Ward,Crime & Thriller,2009,585,1159,421,907,754,722,606,1034,37.26042899,59.29327907,54.81781144,63.24102838,27.62753176,38.33197169,53.85512129,29.43091991
815236,She`s Out of My League,-0.769105238,0.476637281,-0.685467524,-1.41586568,1.37061893,-1.176737948,-0.235651632,1.032814462,0.113485452,-42.981907,-7.5150557,6.4,Jim Field Smith,Sean Anders & John Morris,Jay Baruchel & Alice Eve & T.J. Miller,Comedy & Romance,2010,449,1104,325,508,1149,485,539,1248,24.4387519,54.42039939,41.7283166,23.42730381,65.44770389,15.47955807,45.65177931,53.60438558
815244,Sydney White,-0.897443049,0.216001909,-0.355263162,-0.682080417,1.130006382,-0.765090411,0.281799977,0.994302618,0.105378304,-29.105137,-25.15801,6.3,Joe Nussbaum,Chad Gomez Creasey,Amanda Bynes & Sara Paxton & Matt Long,Comedy & Romance,2007,132,330,110,188,339,166,178,382,22.48617623,50.80423101,46.82331832,36.42920334,61.105897,20.97415004,51.13070925,53.01576351
815245,The Uninvited,0.220902364,0.540728921,0.617337582,1.221860862,-0.756125126,1.421469957,2.383323688,-0.869747423,0.124812348,38.661655,31.39005,6.4,Charles Guard & Thomas Guard,Craig Rosenberg & Doug Miro,Emily Browning & Arielle Kebbel & Elizabeth Banks,Drama & Horror & Mystery & Thriller,2009,850,1573,672,1400,1046,1177,1049,1381,39.50106858,55.30963463,61.83039587,70.16503107,27.07101874,50.15993635,73.38226087,24.52528161
816462,Conan the Barbarian,1.203182138,-0.33773651,0.709658039,0.869725248,-0.490997433,0.031961263,-0.345861872,-1.014175315,0.1259863,30.839619,3.628215,5.2,Marcus Nispel,Thomas Dean Donnelly & Joshua Oppenheimer,Jason Momoa & Ron Perlman & Rose McGowan,Action & Adventure & Fantasy,2011,2322,3117,1508,2798,2443,1998,1640,2953,54.44581143,43.12142362,63.25488609,63.92556007,31.85519669,31.61304215,44.48484085,22.31781929
816692,Interstellar,-1.282762564,0.753979358,-1.375385933,-1.130153683,-0.008588469,-0.718448852,-0.988712028,0.049706096,0.116072783,-29.921993,6.442967,8.6,Christopher Nolan,Jonathan Nolan & Christopher Nolan,Matthew McConaughey & Anne Hathaway & Jessica Chastain,Adventure & Drama & Sci-Fi,2014,8970,27531,6440,13226,21393,13229,11647,26823,16.62379239,58.26836385,31.08298333,28.4898185,40.56017314,21.59671258,37.67815418,38.57837743
