movie_id,movieTitle,anticipation,joy,trust,anger,fear,disgust,sadness,surprise,Total,x,y,movie_rating,movie_directors,movie_writers,movie_stars,movie_genres,release_year,anticipation-orig,joy-orig,trust-orig,anger-orig,fear-orig,disgust-orig,sadness-orig,surprise-orig,anticipation-per,joy-per,trust-per,anger-per,fear-per,disgust-per,sadness-per,surprise-per,anger-Percentile,anticipation-Percentile,disgust-Percentile,fear-Percentile,joy-Percentile,sadness-Percentile,surprise-Percentile,trust-Percentile
328538,Thirteen,0.33525599,0.318109571,1.071349532,-0.052941727,0.196127983,0.281276008,0.397628214,-0.87928769,0.113911822,-5.1927,14.198973,6.8,Catherine Hardwicke,Catherine Hardwicke & Nikki Reed,Evan Rachel Wood & Holly Hunter & Nikki Reed,Biography & Drama,2003,4058,3531,4678,2085,2849,1607,2594,1826,52.45881394,46.45537607,54.19336263,35.33471024,51.99012825,56.64501827,36.49389412,38.83677127,47.89,63.13,61.08,57.77,62.48,65.45,18.96,85.8
328589,Under the Tuscan Sun,1.165315114,2.366787144,1.65833566,-1.217090717,-1.257086076,-0.76177148,-0.603327116,1.743111521,0.116426336,-45.256878,-24.421043,6.7,Audrey Wells,Frances Mayes & Audrey Wells,Diane Lane & Raoul Bova & Sandra Oh,Comedy & Drama & Romance,2003,2028,2295,2289,651,905,544,961,1184,63.97541482,83.42336663,63.164966,17.62294649,26.24071062,40.55095847,23.13333532,66.60350601,11.18,87.81,22.31,10.44,99.1,27.31,95.93,95.14
328828,American Wedding,0.534208237,0.831483948,0.799345907,-1.183039775,-0.981781621,0.005391795,-0.987879503,0.975821548,0.102573918,-30.15524,-22.841293,6.3,Jesse Dylan,Adam Herz & Adam Herz,Jason Biggs & Alyson Hannigan & Seann William Scott,Comedy,2003,1979,1862,2164,687,1010,708,909,1127,55.21916384,55.71911741,50.03600946,18.14100925,31.11881467,52.38816796,18.00040419,58.47921392,11.84,70.34,50.22,16.31,79.71,16.16,83.54,78.8
328832,The Animatrix,-0.804901419,-0.181950189,0.792995647,-1.130590979,-0.82065461,-0.863929033,-1.100940565,-0.684447402,0.103826993,-26.794708,12.598888,7.4,Peter Chung & Andrew R. Jones,Lilly Wachowski & Lana Wachowski,Clayton Watson & Akio ?tsuka & Pamela Adlon,Animation & Action & Adventure & Sci-Fi,2003,930,829,1184,384,576,301,483,492,36.63977472,37.43189443,49.93895092,18.93898331,33.97381505,38.97468339,16.49128693,40.8997976,12.91,21.04,19.38,20.59,42.78,13.55,24.68,78.61
329028,Dumb and Dumberer: When Harry Met Lloyd,0.145619116,0.208517971,-0.636692067,-0.013366857,-0.471133528,0.890354981,-0.204603969,0.302169708,0.11292329,10.85731,12.604488,3.4,Troy Miller,Peter Farrelly & Bennett Yellin,Derek Richardson & Eric Christian Olsen & Eugene Levy,Comedy,2003,1620,1407,1535,859,981,782,935,883,49.82770956,44.47781685,28.08734232,35.93681595,40.16695933,66.04301167,28.45541502,51.34638996,49.47,55.79,81.34,31.88,58.26,41.89,61.87,26.22
329101,Freddy vs. Jason,0.368987952,-0.592592142,-1.468548347,2.120358329,1.51450673,1.416107397,1.552506167,1.117526145,0.1154641,49.96422,23.272608,5.8,Ronny Yu,Wes Craven & Victor Miller,Robert Englund & Ken Kirzinger & Kelly Rowland,Action & Horror & Thriller,2003,7184,5073,5860,5869,7012,3944,5590,4236,52.92682582,30.02193981,15.37309873,68.40004595,75.35040664,74.15528933,51.90898241,59.9796239,98.3,64.39,92.16,93.51,27.67,93.97,86.81,7.1
329162,Devil`s Pond,3.201958217,0.528719778,-0.09819948,0.507724796,1.577273835,0.368257601,0.466335932,2.88304544,0.115525672,35.942516,32.94658,5.5,Joel Viertel,Alek Lev & Mora Stephens,Kip Pardue & Tara Reid & Meredith Baxter,Drama & Thriller,2005,358,248,273,162,272,111,177,196,92.23268602,50.25579652,36.31776155,43.86488387,76.46257341,57.98713067,37.41099149,78.67346187,69.42,99.93,64.37,94.26,70.15,67.95,99.8,46.09
329575,Seabiscuit,0.140088227,0.317091563,2.195396672,-1.127503264,-1.443864951,-1.65928371,-0.640775187,0.729909031,0.117848835,-48.16701,-5.175518,7.3,Gary Ross,Laura Hillenbrand & Gary Ross,Tobey Maguire & Jeff Bridges & Elizabeth Banks,Drama & History & Sport,2003,3657,3250,4859,1354,1733,841,1912,2108,49.7509716,46.43700632,71.37350478,18.98596086,22.9311863,26.70248498,22.63348569,55.87541981,12.98,55.57,4.85,7.44,62.44,26.08,76.73,98.59
329691,Torque,-0.224958243,-0.420094824,-1.292988501,1.328222242,0.667520617,1.18923138,0.148292602,0.221690856,0.117815217,32.16189,9.675335,4,Joseph Kahn,Matt Johnson,Martin Henderson & Ice Cube & Monet Mazur,Action & Comedy & Crime,2004,1366,1075,1224,1030,1150,750,885,768,44.68615828,33.13462055,18.05638755,56.34821464,60.34270765,70.65462782,33.16581044,50.49425619,90.79,41.1,88.28,74.78,33.72,55.89,58.77,9.8
329717,Hollywood Homicide,-0.190947491,-0.507455322,0.325866417,-0.414896396,0.124227768,-0.017401563,-0.461149491,-0.222280829,0.122653016,1.4679492,-3.2187161,5.3,Ron Shelton,Robert Souza & Ron Shelton,Harrison Ford & Josh Hartnett & Isaiah Washington,Action & Comedy & Crime & Thriller,2003,1673,1284,1871,821,1223,644,947,881,45.15803823,31.55821726,42.7992623,29.82780723,50.71613241,52.03647002,25.03109485,45.79335331,33.91,42.43,49.31,54.94,30.59,32.23,41.2,62.77
329774,xXx: State of the Union,-0.459056063,-0.724744456,-0.679230795,0.541085567,0.690650989,0.484471952,0.157662912,-0.700802378,0.123397884,28.410042,-0.030650835,4.3,Lee Tamahori,Rich Wilkes & Simon Kinberg,Ice Cube & Samuel L. Jackson & Willem Dafoe,Action & Adventure & Crime & Thriller,2005,1634,1225,1649,1068,1422,751,1090,827,41.43818343,27.63727686,27.43717262,44.37244612,60.75255341,59.78029995,33.29088352,40.7266263,70.58,32.31,68.6,75.51,23.43,56.26,24.17,24.85
330099,The Brown Bunny,0.041364781,-0.653507388,-1.065237811,-0.02238985,0.068788178,0.336471236,0.929576797,-0.668831653,0.113476071,21.746077,17.134354,5,Vincent Gallo,Vincent Gallo,Vincent Gallo & Chlo? Sevigny & Cheryl Tiegs,Drama,2003,1766,1273,1590,945,1240,734,1285,848,48.38123962,28.92273598,21.53737076,35.79953703,49.73380147,57.49667202,43.59424126,41.06514174,49.11,51.65,63.17,52.74,25.67,82.37,25.18,14.34
330373,Harry Potter and the Goblet of Fire,0.130747865,-0.036128108,0.080733142,-0.408798875,-0.341178023,-0.242445789,0.055029749,0.343896268,0.106571868,0.9505184,-5.809566,7.6,Mike Newell,Steve Kloves & J.K. Rowling,Daniel Radcliffe & Emma Watson & Rupert Grint,Adventure & Family & Fantasy & Mystery,2005,15769,13019,16488,7477,9884,5483,9630,8657,49.62137936,40.06322567,39.05260048,29.920577,42.46963356,48.56407277,31.92095585,51.78820306,34.13,55.2,40.42,36.65,48.56,52.19,63.45,53.22
330793,The Punisher,-0.222573502,-0.884449071,-0.642949797,1.89016778,1.491437901,0.709608777,1.018234314,0.962003575,0.123902774,38.94371,11.565327,6.5,Jonathan Hensleigh,Jonathan Hensleigh & Michael France,Thomas Jane & John Travolta & Samantha Mathis,Action & Crime & Drama & Romance & Thriller,2004,5681,3972,5606,4761,5888,2712,4325,3511,44.71924522,24.75543797,27.99169803,64.89784764,74.94165136,63.25412599,44.77762471,58.33290516,97.06,41.19,76.1,93.21,18.82,84.57,83.2,26.01
331468,Cold Creek Manor,-0.440585461,-1.209092622,-1.742826496,0.817788004,1.144610482,1.41735921,1.091725286,0.952434996,0.120030689,43.785515,18.3389,4.9,Mike Figgis,Richard Jefferies,Dennis Quaid & Sharon Stone & Stephen Dorff,Drama & Horror & Mystery & Thriller,2003,2031,1329,1735,1411,1978,1222,1606,1286,41.69445259,18.89730788,11.18098133,48.58229232,68.79623596,74.17460461,45.75856804,58.23159023,79.33,32.98,92.18,87.38,11.33,86.25,82.96,4.07
331632,Scooby-Doo 2: Monsters Unleashed,1.031173733,0.896338017,-0.167065991,-0.765637141,0.223368727,-0.992069809,-1.817713213,0.199482778,0.112981071,-34.491405,-12.165069,4.9,Raja Gosnell,William Hanna & Joseph Barbera,Freddie Prinze Jr. & Sarah Michelle Gellar & Matthew Lillard,Adventure & Comedy & Family & Fantasy & Horror & Mystery,2004,1121,1014,1032,431,737,285,383,549,62.11427903,56.88939654,35.26519318,24.49151671,52.47280546,36.99749123,6.92394379,50.25911052,22.19,84.88,16.06,58.84,81.5,3.46,57.91,43.37
331811,0.468055556,0.292274241,-0.652752178,-1.382712548,-0.293459263,0.27009193,-0.073562659,0.587677954,1.170944491,0.124429515,27.142181,27.480778,7.2,Greg Marcks,Greg Marcks,Henry Thomas & Colin Hanks & Ben Foster,Comedy & Crime & Drama,2004,981,688,818,473,705,352,653,587,51.86246647,28.9363636,16.6850288,31.6753936,53.30069124,51.16991307,39.03064141,60.54523308,38.46,61.5,47.07,60.65,25.7,72.16,87.92,8.34
331933,Man of the House,-0.359360503,0.496424287,0.054134336,-0.289060252,-0.626675221,0.012362204,-0.647818317,0.936872516,0.116718781,-13.613115,-14.251961,5.4,Stephen Herek,John J. McLaughlin & Scott Lobdell,Tommy Lee Jones & Christina Milian & Kelli Garner,Action & Comedy,2005,639,623,704,332,394,253,353,400,42.82140295,49.67303063,38.64605946,31.74232168,37.41092486,52.49572029,22.53947535,58.06681011,38.63,35.97,50.49,26.54,69.02,25.86,82.56,52.16
331953,Club Dread,0.661226491,0.424102401,-1.523478033,0.8380149,0.699848618,1.29112469,0.551232737,2.491553346,0.111343479,40.09729,30.992575,5.6,Jay Chandrasekhar,Jay Chandrasekhar & Kevin Heffernan,Jay Chandrasekhar & Bill Paxton & Kevin Heffernan,Comedy & Horror & Thriller,2004,1323,1136,1037,817,1019,679,841,881,56.98147027,48.36799619,14.53354337,48.89003127,60.91552567,72.22682567,38.54417768,74.52822835,79.9,74.58,90.17,75.8,66.43,70.93,99.36,6.38
332047,Fever Pitch,1.388397105,1.83249407,2.151992247,-1.424759512,-1.624815816,-0.965705155,-1.091079946,0.274557433,0.106779219,-49.801666,-15.236897,6.2,Bobby Farrelly & Peter Farrelly,Lowell Ganz & Babaloo Mandel,Drew Barrymore & Jimmy Fallon & Jason Spevack,Comedy & Drama & Romance & Sport,2005,1581,1616,1838,455,629,391,648,755,67.07055128,73.78215146,70.71010361,14.46340191,19.72492817,37.40429373,16.62290456,51.05402307,7.71,91.75,16.71,5.21,96.66,13.76,60.82,98.43
332136,If Only,1.695399798,1.896327634,0.119977048,-1.255560022,-0.238306817,-1.598495698,0.088592562,0.958168752,0.112491529,-37.94794,-27.969713,7.2,Gil Junger,Christina Welsh,Jennifer Love Hewitt & Paul Nicholls & Tom Wilkinson,Comedy & Drama & Fantasy & Romance,2004,826,828,740,248,453,165,433,418,71.33004001,74.93401577,39.65241152,17.03766124,44.29240263,27.64043451,32.36894581,58.29230092,10.46,95.5,5.5,40.58,97.1,53.53,83.1,54.77
332280,The Notebook,1.59660927,3.047645989,0.764478893,-1.664337489,-0.824004403,-1.802049389,-0.120024197,0.272654624,0.115306193,-49.866344,-20.953344,7.9,Nick Cassavetes,Jeremy Leven & Jan Sardi,Gena Rowlands & James Garner & Rachel McAdams,Drama & Romance,2004,8772,10451,8587,2214,4188,1667,4444,4105,69.95937731,95.7093328,49.50309564,10.81838004,33.91446027,24.49963285,29.58436952,51.03387556,4.8,94.48,3.58,20.5,99.88,45.22,60.74,77.77
332375,Saved!,-0.155971265,0.725867342,1.968035283,-0.37924638,-0.786715037,-0.400311622,-0.999023224,-0.987794804,0.119556452,-36.850098,11.568187,6.9,Brian Dannelly,Brian Dannelly & Michael Urban,Jena Malone & Mandy Moore & Macaulay Culkin,Comedy & Drama,2004,2111,2101,2833,1043,1221,724,1043,986,45.64331358,53.81328618,67.8984717,30.37019885,34.57518843,46.12822762,17.85165995,37.68786602,35.23,43.8,34.45,21.57,76.6,15.89,16.16,97.55
332379,School of Rock,0.184909955,1.74492504,1.328604101,-1.135238602,-2.563283321,-2.206140794,-1.149918907,0.35415242,0.122388332,-47.626675,0.0333936,7.1,Richard Linklater,Mike White,Jack Black & Mike White & Joan Cusack,Comedy & Music,2003,3433,3919,4141,1261,1220,670,1568,1876,50.37284772,72.20198525,58.12528853,18.86827277,3.096275575,18.26456561,15.83753346,51.89679822,12.81,57.34,1.37,0.52,95.95,12.51,63.84,90.8
332452,Troy,-0.758597826,-0.272159406,-0.213924046,0.499342017,0.451728261,-0.521239976,-0.266208424,-0.918810759,0.124453694,22.127892,-12.0528965,7.2,Wolfgang Petersen,Homer & David Benioff,Brad Pitt & Eric Bana & Orlando Bloom,Adventure,2004,15873,13781,17709,10650,13482,5644,10041,8050,37.28221089,35.80408655,34.54900611,43.73734537,56.51909511,44.26232202,27.63313064,38.41828939,69.12,22.4,30.11,67.43,39.27,39.5,17.91,41.53
332639,Together with You,-1.381278677,1.163722346,1.381346613,-1.482650887,-2.412846665,-0.251634763,-0.15498834,-1.086810364,0.130966828,-31.352966,17.588837,7.4,Kaige Chen,Kaige Chen & Xiaolu Xue,Yun Tang & Peiqi Liu & Hong Chen,Drama & Music,2003,305,382,447,117,136,127,214,163,28.64286624,61.71429504,58.93141474,13.58262259,5.76185417,48.42228832,29.11767488,36.63946012,6.91,8.36,40.07,0.79,87.77,43.84,13.86,91.64
333780,Legally Blonde 2: Red- White & Blonde,1.372797311,0.51321839,0.185256942,-0.533407939,-0.870152994,0.233754667,-0.589336691,-0.382841259,0.115822052,-25.566132,-13.896599,4.6,Charles Herman-Wurmfeld,Amanda Brown & Eve Ahlert,Reese Witherspoon & Sally Field & Bob Newhart,Comedy,2003,1962,1596,1828,787,946,689,914,856,66.85411295,49.97607697,40.65016136,28.02473179,33.09675599,55.91177141,23.32007682,44.09329222,29.69,91.51,59.24,19.21,69.61,27.78,35.09,57.35
335119,Girl with a Pearl Earring,-0.044376306,0.932034627,0.461163339,-1.20119773,-1.671908307,-1.282512188,-0.595082181,0.658591866,0.114497157,-39.021275,-2.9211261,7,Peter Webber,Tracy Chevalier & Olivia Hetreed,Scarlett Johansson & Colin Firth & Tom Wilkinson,Biography & Drama & Romance,2004,2111,2155,2361,775,964,553,1139,1231,47.19163053,57.53353497,44.86716521,17.86474787,18.89049898,32.5160107,23.24338712,55.12029268,11.48,48.23,9.98,4.73,82.43,27.59,74.49,67.77
335245,The Ladykillers,-1.240647707,-0.434519594,-0.207418319,0.007484364,-0.708311278,0.443013446,-0.018022994,-0.619717718,0.121112627,3.912843,9.228339,6.2,Ethan Coen & Joel Coen,Joel Coen & Ethan Coen,Tom Hanks & Marlon Wayans & Irma P. Hall,Comedy & Crime & Thriller,2004,2832,2515,3361,1783,1907,1417,2008,1599,30.59404142,32.87432836,34.64844083,36.25405361,35.9644202,59.14060167,30.94586191,41.58517454,50.3,10.74,67.11,23.94,33.2,49.28,26.77,41.78
335266,Lost in Translation,0.26419857,0.699288102,0.248739263,-0.906501732,-1.052171245,-0.869744168,-0.051061118,0.121153784,0.112566808,-27.249071,-0.08161734,7.8,Sofia Coppola,Sofia Coppola,Bill Murray & Scarlett Johansson & Giovanni Ribisi,Drama & Romance,2003,13406,12668,14112,5317,6919,3827,7892,7039,51.47293242,53.33366894,41.62043677,22.34835431,29.8715849,38.88495677,30.5048754,49.42974007,18.23,60.42,19.22,14.64,75.78,47.96,54.82,59.82
335345,The Passion of the Christ,-0.867500323,-0.808319546,0.054711858,2.272198443,1.549006904,1.597767966,2.238133258,-1.399749328,0.11702484,51.278053,2.288373,7.1,Mel Gibson,Benedict Fitzgerald & Mel Gibson,Jim Caviezel & Monica Bellucci & Maia Morgenstern,Drama,2004,23823,18361,27906,23039,27061,15908,23690,11310,35.77125033,26.12918053,38.65488641,70.71019375,75.96171326,76.95828353,61.06060067,33.32597027,98.85,19.28,94.5,93.93,20.95,98.74,8.08,52.18
335438,Starsky & Hutch,-0.532306111,0.225135149,1.596754682,-0.954241744,-0.667309875,-0.574120413,-1.401389583,-0.223225352,0.112952219,-35.43382,12.513368,6.1,Todd Phillips,William Blinn & Stevie Long,Ben Stiller & Owen Wilson & Snoop Dogg,Comedy & Crime,2004,1949,1836,2628,832,1214,664,900,1068,40.42188045,44.77767061,62.22375108,21.62202131,36.69092173,43.44638513,12.48095135,45.78335242,17,29.73,28.29,25.23,58.91,8.05,41.17,94.48
335559,Win a Date with Tad Hamilton!,1.286549607,1.964235408,1.457188024,-0.964730697,-1.11123082,-0.420223171,-1.133550038,0.264039969,0.113117547,-44.666924,-16.418148,5.6,Robert Luketic,Victor Levin,Kate Bosworth & Josh Duhamel & Topher Grace,Comedy & Romance,2004,953,1004,1040,333,436,279,390,459,65.65747484,76.15939842,60.09058874,21.46243877,28.82511164,45.82099553,16.05602196,50.94266106,16.73,90.09,33.72,13.32,97.52,12.85,60.41,92.75
335563,Wonderland,-1.235615879,-1.196926206,-0.443311782,1.503505012,0.799687723,1.872985051,0.811052289,0.454036915,0.123571466,43.769894,9.97431,6.6,James Cox,James Cox & Captain Mauzner,Val Kilmer & Lisa Kudrow & Kate Bosworth,Crime & Drama & Mystery & Thriller,2003,1137,824,1306,1004,1120,862,945,746,30.66385518,19.11684851,31.04300198,59.01502708,62.68456912,81.20484016,42.01219898,52.95440465,93.36,10.83,96.95,78.81,11.57,79.13,67.51,32.88
337563,13 Going on 30,1.433844952,2.466390544,1.116152718,-1.604748062,-1.55326898,-1.416843799,-1.267926424,0.798612284,0.11126166,-52.056217,-17.321465,6.1,Gary Winick,Josh Goldsmith & Cathy Yuspa,Jennifer Garner & Mark Ruffalo & Judy Greer,Comedy & Family & Fantasy & Romance,2004,2524,2822,2614,666,1018,545,981,1284,67.70111445,85.22069072,54.87814272,11.7249941,20.9926625,30.44329493,14.26239187,56.60287008,5.43,92.42,7.83,6.02,99.32,10.24,78.77,86.78
337579,Barbershop 2: Back in Business,1.698224189,0.206793349,-0.235400632,-0.378457032,-0.926353262,-1.181268833,-1.474764277,0.133994581,0.107821817,-31.317335,-13.6300335,5.7,Kevin Rodney Sullivan,Mark Brown & Don D. Scott,Ice Cube & Cedric the Entertainer & Eve,Comedy & Drama,2004,510,378,436,208,235,115,182,232,71.36922684,44.44669639,34.22075403,30.38220827,32.10094662,34.07817986,11.50156008,49.56570222,35.25,95.53,11.87,17.71,58.19,7.01,55.33,40.69
337592,Love Don`t Cost a Thing,-0.21761328,0.633674268,0.811754173,-1.549283954,-1.688066766,-1.15715427,-1.557418542,-1.672396058,0.110497738,-36.28615,7.767525,5,Troy Byer,Michael Swerdlick & Troy Byer,Nick Cannon & Christina Milian & Jordan Burg,Comedy & Romance & Drama,2003,332,327,395,107,154,92,141,139,44.78806549,52.14968,50.22565967,12.56884415,18.60418817,34.4502638,10.39830689,30.43910643,6.07,41.39,12.36,4.57,73.69,5.97,4.72,79.15
337697,The Prince and Me,0.968579401,0.991473312,0.92117411,-1.313415212,-1.255100513,-1.279025784,-1.066375265,0.137577936,0.111671178,-42.987495,-9.01929,5.9,Martha Coolidge,Mark Amin & Katherine Fugate,Julia Stiles & Luke Mably & Miranda Richardson,Comedy & Family & Romance,2004,1109,1027,1176,349,505,261,477,542,61.24581807,58.60609454,51.898054,16.15743243,26.2758927,32.56980537,16.95265789,49.60364383,9.45,83.36,10.04,10.47,83.93,14.31,55.47,82.15
337711,Rugrats Go Wild,0.808687216,1.183609421,-0.632279533,-0.838906523,-1.009558258,0.097890617,-1.333425317,-0.593551255,0.111195832,-27.530907,-11.066957,5.6,John Eng & Norton Virgien,Kate Boutilier,Jodi Carlisle & Lacey Chabert & Tim Curry,Animation & Adventure & Comedy & Family & Fantasy & Musical,2003,266,259,235,102,131,95,108,119,59.02740443,62.07315347,28.1547843,23.37677109,30.62664201,53.81541034,13.38812527,41.86223276,20.08,79.07,53.9,15.64,88.17,9.12,27.64,26.36
337741,Something`s Gotta Give,1.34963165,1.745033651,0.477268105,-1.293323651,-1.3928553,-1.213422947,-0.266938977,0.463282202,0.116273328,-44.988895,-20.431093,6.7,Nancy Meyers,Nancy Meyers,Jack Nicholson & Diane Keaton & Keanu Reeves,Comedy & Drama & Romance,2003,3325,3365,3220,1016,1408,768,1671,1634,66.53270252,72.20394512,45.1133134,16.46311238,23.83502343,33.58204689,27.62337936,53.05229646,9.79,91.14,11.25,8.18,95.95,39.48,67.84,68.34
337824,And Starring Pancho Villa as Himself,-0.277457242,-0.982889869,0.702755964,1.17277276,0.275549442,-0.998244201,-0.572557171,0.529306356,0.118914956,11.359323,-12.684748,6.6,Bruce Beresford,Larry Gelbart,Antonio Banderas & Eion Bailey & Alan Arkin,Biography & Drama & History & War & Western,2003,219,150,259,161,168,64,122,129,43.95776437,22.97909281,48.55971109,53.98315267,53.39739259,36.90222134,23.54404662,53.75137965,87.96,39.07,15.91,60.86,16.28,28.35,70.17,75.89
337876,Birth,0.1441139,-0.135962506,-1.257732731,-0.380468519,-0.612228076,0.874919826,0.49572911,0.267103157,0.119316397,10.561868,14.073702,6.1,Jonathan Glazer,Jean-Claude Carri?re & Milo Addica,Nicole Kidman & Cameron Bright & Lauren Bacall,Drama & Mystery & Romance & Thriller,2004,3227,2602,2789,1541,1886,1551,2146,1751,49.80682554,38.26173328,18.59524319,30.3516048,37.66691301,65.80484965,37.80332597,50.975095,35.18,55.73,80.92,27.02,44.59,69,60.53,10.42
337879,Blackball,0.001902353,0.597997248,0.08406729,-0.498589369,-1.232390462,0.398522475,-1.448289092,0.920263084,0.116925837,-27.995178,-20.33512,5.5,Mel Smith,Tim Firth,Paul Kaye & James Cromwell & Alice Evans,Comedy & Drama & Sport,2003,327,312,347,153,166,139,140,196,47.83372075,51.50589507,39.10356021,28.55447351,26.6782908,58.45411295,11.85494574,57.89094456,30.9,50.08,65.49,10.89,72.51,7.38,82.13,53.35
337881,Blind Horizon,-0.6251263,-1.28629705,0.350067379,-0.255713866,0.580898061,-0.966560641,0.745772464,0.478912013,0.121673589,16.239103,-8.410142,5.6,Michael Haussman,F. Paul Benz & Steve Tomlin,Val Kilmer & Neve Campbell & Sam Shepard,Drama & Mystery & Thriller,2004,205,134,242,111,177,63,156,125,39.13405282,17.50416892,43.16915423,32.24966507,58.80784749,37.39109371,41.14085645,53.21778951,39.91,26.59,16.69,71.93,9.92,77.21,68.4,63.69
337909,Calendar Girls,-0.135938771,1.616386143,1.574796557,-0.523401754,-1.36915099,-1.338310081,-0.372557616,0.403970241,0.116359819,-45.454617,-3.183891,6.9,Nigel Cole,Juliette Towhidi & Tim Firth,Helen Mirren & Julie Walters & Penelope Wilton,Comedy & Drama,2004,791,917,1016,373,394,206,454,451,45.92125312,69.88252572,61.88813908,28.17696933,24.25503876,31.65505793,26.21360212,52.42428397,30.03,44.59,9.04,8.55,94.7,35.47,65.69,94.23
337917,Catch That Kid,0.863296128,0.945884262,2.275852124,0.656334178,0.578152484,0.497706131,-0.140800274,-0.096557829,0.12712454,-18.885832,-33.13143,5.2,Bart Freundlich,Nikolaj Arcel & Fabian Wullenweber,Kristen Stewart & Sam Robards & Jennifer Beals,Comedy & Crime,2004,391,363,485,227,286,156,212,187,59.7850722,57.78344895,72.60320063,46.1258782,58.75919876,59.98450126,29.30705445,47.12454544,74.42,80.6,69.07,71.84,82.79,44.4,46.15,98.86
337921,Cellular,0.431734836,-0.318484092,0.004844869,0.261604226,0.862440195,-0.319684544,-0.439745516,1.692580286,0.120945654,29.832088,30.425787,6.5,David R. Ellis,Larry Cohen & Chris Morgan,Kim Basinger & Chris Evans & Jason Statham,Action & Crime & Thriller,2004,2942,2205,2948,1625,2419,968,1562,1842,53.79740335,34.96816655,37.89271023,40.12032073,63.79647662,47.37229085,25.31679099,66.06846642,60.32,66.7,37.46,80.58,37.51,33.01,95.47,50.19
337978,Live Free or Die Hard,-0.642683878,-0.763050657,-0.6997511,0.543212854,0.685764665,-0.163416514,-0.194198067,0.186981623,0.121803922,21.909582,2.3710785,7.2,Len Wiseman,Mark Bomback & Mark Bomback,Bruce Willis & Justin Long & Timothy Olyphant,Action & Adventure & Thriller,2007,7631,5790,7849,5101,6780,2969,4835,4486,38.89045135,26.94604888,27.12353652,44.4048114,60.6659729,49.78348212,28.59431101,50.12674462,70.65,26.02,43.51,75.36,22.27,42.3,57.42,24.2
338013,Eternal Sunshine of the Spotless Mind,-0.228141942,0.416549597,-0.377188835,-1.06973199,-0.112815377,-1.072104421,-0.57753251,-0.465727864,0.109985505,-11.534154,-1.5843579,8.3,Michel Gondry,Charlie Kaufman & Michel Gondry,Jim Carrey & Kate Winslet & Tom Wilkinson,Drama & Romance & Sci-Fi,2004,11396,10771,11677,4497,7880,3241,6305,5817,44.64198626,48.23170731,32.0536372,19.86491292,46.51597834,35.76256968,23.47763675,43.21566444,14.24,40.98,14.18,45.51,66.15,28.18,32.07,35.3
338075,Grand Theft Parsons,-1.390765585,-0.163578576,1.442962375,0.071648116,0.44679636,0.870109039,2.083121581,-0.309027097,0.121796718,8.324109,27.50815,6.1,David Caffrey,Jeremy Drysdale & David Caffrey,Johnny Knoxville & Christina Applegate & Marley Shelton,Adventure & Comedy & Drama,2004,199,192,294,130,183,115,207,120,28.51124077,37.76340663,59.87316132,37.23026303,56.43170705,65.73061996,58.99153468,44.87485829,52.86,8.21,80.79,67.25,43.5,98.14,37.87,92.55
338077,Grind,1.526220408,1.855934216,0.314734182,-1.231593374,-1.06313465,-0.671764038,-1.669700719,0.899509981,0.103221214,-38.105453,-19.842995,6,Casey La Scala,Ralph Sall,Adam Brody & Joey Kern & Mike Vogel,Adventure & Comedy & Sport,2003,568,575,530,175,257,151,194,290,68.98277166,74.20512436,42.62911519,17.40229807,29.67732496,41.93975924,8.899586025,57.6712046,10.91,93.65,25.09,14.39,96.83,4.75,81.58,62.35
338094,The Haunted Mansion,0.773773688,0.659315826,-0.558854727,-0.800872473,0.21973312,-0.238888381,-0.096187014,1.073780333,0.115875156,-18.997688,-20.41769,4.9,Rob Minkoff,David Berenbaum,Eddie Murphy & Marsha Thomason & Jennifer Tilly,Comedy & Family & Fantasy & Horror & Mystery,2003,1354,1203,1213,528,913,440,748,761,58.54299898,52.61237694,29.27702247,23.95543423,52.40838634,48.61896302,29.90254364,59.51643037,21.16,78.05,40.56,58.7,74.52,46.17,85.85,28.81
338095,High Tension,-1.161899091,-1.171178412,-1.464862714,2.508158853,1.839309596,2.078859363,2.184847785,1.767348474,0.120692322,54.5067,25.99803,6.8,Alexandre Aja,Alexandre Aja & Gr?gory Levasseur,C?cile De France & Ma?wenn & Philippe Nahon,Horror,2005,3404,2462,3327,3552,4319,2714,3487,2591,31.68663392,19.58146247,15.42943063,74.30017671,81.10557023,84.38144862,60.34935644,66.86013399,99.39,12.26,98.12,96.71,12.08,98.55,96.14,7.15
338096,Dirty Dancing: Havana Nights,1.68150789,2.951669886,1.874797145,-1.518456587,-1.303361219,-1.440287475,-0.760425499,0.645588002,0.117084827,-51.949192,-18.47043,6,Guy Ferland,Kate Gunzinger & Peter Sagal,Diego Luna & Romola Garai & Sela Ward,Romance & Drama,2004,1461,1705,1605,392,613,306,634,712,71.13729765,93.97746259,66.47340295,13.03786233,25.42076398,30.08156268,21.03641639,54.98260394,6.44,95.37,7.49,9.62,99.84,22.35,74.07,96.96
