movie_id,movieTitle,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,Total,x,y,movie_rating,movie_directors,movie_writers,movie_stars,movie_genres,release_year,anger-orig,anticipation-orig,disgust-orig,fear-orig,joy-orig,sadness-orig,surprise-orig,trust-orig,anger-per,anticipation-per,disgust-per,fear-per,joy-per,sadness-per,surprise-per,trust-per
167260,A111,0.085016637,0.814371029,-0.791631888,-0.450914628,0.451588242,-0.643377058,-0.043436683,0.218034269,0.108959559,-14.74842,5.3064957,8.9,Peter Jackson,J.R.R. Tolkien & Fran Walsh,Elijah Wood & Viggo Mortensen & Ian McKellen,Action & Adventure & Drama & Fantasy,2003,44,3624,670,6390,18724,3668,1574,5458,49.49623906,61.90292693,35.95639539,39.64503012,61.34860695,40.55027972,64.74708711,53.84841297
167456,A122,-0.71042058,0.462328173,-0.216179204,-0.780874082,0.464389972,-0.725205256,-0.88274382,0.954937508,0.121146103,-53.06021,30.882442,4.2,Jonathan Frakes,Gerry Anderson & Sylvia Anderson,Bill Paxton & Anthony Edwards & Ben Kingsley,Action & Adventure & Comedy & Family & Sci-Fi,2004,1504,2166,3780,17674,3980,1604,3528,19072,34.67970662,56.20606027,46.1696694,32.89150685,61.57871633,39.10157542,56.96857027,65.53284027
168786,A133,0.111899101,0.792526239,-0.444955118,0.10428902,0.874114666,0.455245527,-0.372766697,1.062065077,0.121697249,-73.62858,-37.02768,7.3,Denzel Washington,Antwone Fisher,Denzel Washington & Derek Luke & Joy Bryant,Biography & Drama,2003,1082,7226,7944,4124,2686,4950,10786,3450,49.99697613,61.54942776,42.10929891,51.00879227,68.94346275,60.00053407,61.69492784,67.23146803
172156,A144,0.761956407,-0.60686786,0.810467536,0.620144835,-0.900024861,-0.018566612,-0.079887139,-1.372311998,0.124440649,44.479694,-10.08289,6.6,Michael Bay,George Gallo & Marianne Wibberley,Will Smith & Martin Lawrence & Gabrielle Union,Action & Comedy & Crime & Thriller,2003,5028,25562,2462,2724,4202,14272,1494,3464,62.10553097,38.90399851,64.3908451,61.56719334,37.0535427,51.61206041,64.40927218,28.63168931
181852,A155,-0.289051326,-0.073360355,-0.756520092,-0.115596511,-0.594391541,-0.408666274,-0.077087964,-0.216701861,0.113503921,-6.5705123,7.2930665,6.4,Jonathan Mostow,James Cameron & Gale Anne Hurd,Arnold Schwarzenegger & Nick Stahl & Kristanna Loken,Action & Sci-Fi,2003,10,5232,1574,5890,15286,1944,1866,164,42.52851113,47.53738239,36.57956807,46.50823309,42.54726063,44.70565074,64.43521433,46.95518407
199626,A166,0.262365457,-0.258731023,0.582567711,0.319562116,-0.515920075,0.545418047,0.218086137,0.158438415,0.117207613,23.118067,-16.663315,5.3,Jane Campion,Jane Campion & Susanna Moore,Meg Ryan & Mark Ruffalo & Jennifer Jason Leigh,Mystery & Thriller,2003,3060,3038,4022,17188,2354,2366,88,1500,52.79969845,44.53765676,60.34602365,55.41494535,43.95777471,61.59696807,67.17082399,52.90345387
200465,A177,0.307723837,-1.442061883,0.461946373,0.308222505,-0.430716753,-1.476063573,-1.324770489,1.472705635,0.135562604,41.245228,52.178165,7.3,Roger Donaldson,Dick Clement & Ian La Frenais,Jason Statham & Saffron Burrows & Stephen Campbell Moore,Crime & Drama & Thriller,2008,2052,5998,7344,2158,2494,128,874,2020,53.64458463,25.38862984,58.20520684,55.18284917,45.48929299,25.80821567,52.87196279,73.74263461
204313,A188,1.58145255,0.230766832,1.970705758,1.400722192,-0.64337695,1.604659723,0.908378162,-0.868211692,0.127834179,91.11026,-42.694912,5.1,Renny Harlin,William Peter Blatty & William Wisher Jr.,Stellan Skarsg?rd & Izabella Scorupco & James D`Arcy,Horror & Mystery & Thriller,2004,4744,18548,1498,2762,134,1200,776,2690,77.37020671,52.45886284,84.98303487,77.54384525,41.66675448,80.3500142,73.56830104,36.62476502
206634,A199,0.513188335,-0.550640984,-0.11432807,0.829270944,-0.298193171,0.840324184,0.206488139,-0.59759144,0.12531301,55.150547,-19.663065,7.9,Alfonso Cuar?n,Alfonso Cuar?n & Timothy J. Sexton,Julianne Moore & Clive Owen & Chiwetel Ejiofor,Drama & Sci-Fi & Thriller,2007,11992,2822,1120,150,1088,1870,1180,33104,57.47175205,39.81387925,47.97734806,65.8475315,47.87138661,66.81805077,67.06333626,40.91575262
295700,A210,1.433369856,-0.043165832,2.034717653,1.57752673,-0.697412086,1.52352562,2.689246334,-1.466028526,0.122200057,94.11425,-64.34373,6.1,Rob Schmidt,Alan B. McElroy,Eliza Dushku & Jeremy Sisto & Emmanuelle Chriqui,Horror & Thriller,2003,6230,11228,1266,332,4576,1674,334,350,74.61188463,48.02599953,86.11913353,81.16263401,40.69548015,78.91359831,90.07300173,27.14570865
296572,A221,0.390231089,0.31356918,0.008071811,0.329104602,-0.2185724,-0.089874932,-0.474824133,-0.692080347,0.11467418,4.9713593,-8.530593,6.7,David Twohy,Jim Wheat & Ken Wheat,Vin Diesel & Judi Dench & Colm Feore,Action & Adventure & Sci-Fi & Thriller,2004,6378,2950,170,2568,3112,340,222,632,55.18143927,53.79879611,50.14973088,55.61025844,49.30255929,50.34960233,60.74908162,39.41752503
297284,A232,0.60199174,0.356122933,0.502154161,0.986877111,-1.637589839,0.646883587,1.09300866,-1.855973633,0.122977346,84.94273,-30.869444,6.4,Renny Harlin,Wayne Kramer & Wayne Kramer,Val Kilmer & LL Cool J & Christian Slater,Crime & Mystery & Thriller,2005,1766,480,1520,1808,572,260,298,3408,59.12588452,54.48741414,58.91882443,69.07337305,23.79591114,63.39333617,75.27941653,20.96269165
297753,A243,-1.159485406,-0.662959041,-0.535539563,-0.37291111,-0.443973183,-0.709652741,-1.58,0.277094635,0.113141336,-10.980887,60.243767,6.2,Chris Delaporte & Pascal Pinon,Pierre Bordage & Patrick Daher,Kirsten Dunst & Anjelica Huston & Richard Harris,Animation & Adventure & Family & Fantasy & Sci-Fi,2003,200,4720,826,456,356,260,1546,1412,26.31501934,37.99631363,40.50158417,41.24158559,45.25101044,39.37692054,50.50655093,54.78488131
297884,A254,-0.550018517,-0.158468909,-0.667848111,-1.097617244,0.644856616,0.3444897,-0.668849318,0.41480177,0.1186103,-35.932922,36.49659,7.4,Todd Haynes,Todd Haynes,Julianne Moore & Dennis Quaid & Dennis Haysbert,Drama & Romance,2003,2192,3262,252,188,592,2030,894,2056,37.6675004,46.16012938,38.15333993,26.40849116,64.82258005,58.0396887,58.95089821,56.96838238
298228,A265,-1.290068609,-0.299332816,-1.537702188,-1.086267014,0.499478448,-0.995154068,-0.54541296,1.036201924,0.129962515,-34.57314,57.788425,7.6,Niki Caro,Niki Caro & Witi Ihimaera,Keisha Castle-Hughes & Rawiri Paratene & Vicky Haughton,Drama & Family,2003,1260,678,90,276,3108,848,926,17096,23.8826586,43.88062596,22.71495849,26.64080468,62.20942698,34.32234265,60.09487965,66.82137873
298482,A276,-0.805159996,-0.161678289,-0.182034272,-0.263311685,0.007107429,-1.032915742,-0.667782468,-0.146051014,0.111677396,-26.727217,7.99632,6.3,Vincenzo Natali,Vincenzo Natali & Andrew Miller,David Hewlett & Andrew Miller & Gordon Pinsent,Comedy & Fantasy,2004,294,376,174,2064,1490,1066,9032,10118,32.91500464,46.1081942,46.77568194,43.48483778,53.35912395,33.65380172,58.96078554,48.07543248
298504,A287,-1.301883673,1.386343201,-1.091381166,-0.752635742,1.323520815,1.369980426,1.852926864,0.295195841,0.115514167,-81.1849,-21.362295,6.7,Nick Hurran,Fred Ponzlov,Brenda Blethyn & Alfred Molina & Christopher Walken,Comedy & Romance,2003,120,612,914,798,1810,10006,5416,1842,23.66258054,71.15875798,30.6363724,33.46948176,77.021478,76.19520064,82.32217393,55.07189623
298656,A298,-1.229400199,0.826118481,-0.718650866,-1.405189741,1.136184235,-1.304874947,0.033600812,0.613737273,0.104016478,-78.57314,39.568375,6.6,Bam Margera,Chris Aspite & Brandon DiCamillo,Ryan Dunn & Bam Margera & Brandon DiCamillo,Comedy,2003,212,3060,564,916,15410,6196,822,1014,25.01272323,62.09302784,37.25168029,20.11317824,73.6541281,28.83897652,65.46105394,60.12272789
298845,A309,-0.291760906,0.615191164,-0.630834114,0.088976242,1.251973786,0.750171353,0.129254765,1.013984028,0.122063511,-74.172134,-32.900764,7.8,Jim Sheridan,Jim Sheridan & Naomi Sheridan,Paddy Considine & Samantha Morton & Djimon Hounsou,Drama,2004,1398,1648,512,6682,9272,1556,434,6230,42.47804005,58.67973659,38.81027334,50.69537436,75.73542975,65.22196535,66.34755407,66.46908907
299172,A320,-0.410274681,1.059428545,-0.00059922,-1.022454495,0.9459135,-0.24570286,0.989293563,-0.621847951,0.111480375,-38.174187,-40.30579,5.4,Will Finn & John Sanford,Will Finn & John Sanford,Judi Dench & Cuba Gooding Jr. & Jennifer Tilly,Animation & Comedy & Family & Music & Western,2004,694,1782,4054,7924,1154,510,3008,2228,40.27049537,65.86852364,49.99583531,27.94690253,70.23403716,47.59079063,74.31820746,40.53113843
299458,A331,-0.855223709,0.008936411,-0.991985936,-1.24802989,0.943243517,-0.081896733,-0.151515813,0.766601492,0.121153991,-48.97494,38.006306,6.9,David Gordon Green,David Gordon Green & Paul Schneider,Zooey Deschanel & Paul Schneider & Patricia Clarkson,Drama & Romance,2003,748,15150,2820,1792,942,2992,1382,6568,31.98247268,48.86913418,32.40046308,23.32988471,70.18604457,50.49085011,63.74543313,62.54656152
299658,A342,1.10526001,1.803308837,-0.554986996,-1.064060959,1.863879174,1.372490155,2.25307127,2.131803842,0.122056094,-95.436104,-26.44399,7.2,Rob Marshall,Bill Condon & Bob Fosse,Ren?e Zellweger & Catherine Zeta-Jones & Richard Gere,Comedy & Crime & Musical,2003,8844,9884,1200,452,5524,1084,3296,720,68.50021412,77.9062252,40.15642641,27.09531237,86.73434703,76.23963343,86.03062566,84.19337587
299977,A353,0.928923836,-0.580859914,-1.23883444,0.244998999,0.278998393,-0.173680695,-0.241434716,-0.65773906,0.124395238,-10.128132,9.210525,7.9,Yimou Zhang,Feng Li & Bin Wang,Jet Li & Tony Chiu Wai Leung & Maggie Cheung,Action & Adventure & History,2004,7174,1744,242,2858,2000,3730,278,3208,65.21561719,39.32486716,28.01933588,53.88880709,58.24632756,48.86588678,62.91208421,39.96204465
299981,A364,0.924333546,-0.98197896,1.599657661,1.047152817,-1.522375445,1.326961687,-1.634227109,-0.760668396,0.117184899,97.20173,11.703414,3.1,Brett Leonard,Stephen Kelvin Watkins & Mark Bradley,Adrian Paul & Thekla Reuten & Cristian Solimeno,Action & Adventure & Fantasy & Sci-Fi,2007,1322,816,1808,1408,4704,302,1246,4142,65.1301143,32.83383437,78.39758312,70.30708034,25.86687442,75.43358748,50.00398583,38.32998459
300015,A375,-1.386839717,-0.442714321,-1.055137519,-1.15161654,1.298846746,-0.113355343,-0.344368843,0.950564757,0.12556671,-56.599827,40.659115,7.1,Tim Fywell,Dodie Smith & Heidi Thomas,Romola Garai & Rose Byrne & Bill Nighy,Drama & Romance,2003,312,5522,664,4198,542,1732,3230,196,22.08011249,41.56038198,31.27963345,25.30324778,76.57796492,49.9339,61.958113,65.4635054
300051,A386,-0.966190176,0.290564577,-0.441682437,-1.097403793,1.017051782,-0.411026215,0.408384708,0.83553775,0.11171552,-73.48903,-1.2106824,6.2,Kevin Smith,Kevin Smith,Ben Affleck & Liv Tyler & Raquel Castro,Comedy & Drama & Romance,2004,2180,2538,2264,308,2180,3460,98,3788,29.91551098,53.42652849,42.16738324,26.41286002,71.51273824,44.66386982,68.93446995,63.6396232
300471,A397,0.367892125,1.106044477,-0.895292109,-0.465933917,0.340773274,-1.127199568,1.053186946,-0.395284589,0.120582121,-30.628124,-33.47755,6.2,David Dobkin,Alfred Gough & Miles Millar,Jackie Chan & Owen Wilson & Fann Wong,Action & Adventure & Comedy,2003,1312,6970,180,2410,3190,110,2524,4370,54.76533353,66.62287711,34.11660861,39.33761926,59.35672276,31.98458026,74.91035751,44.12355463
300556,A408,-0.365120885,0.836103593,-0.26244172,-0.260419416,-0.50585023,-0.175779444,-0.167161302,-0.081582061,0.116016075,-18.889103,-25.274483,5.6,Richard Donner,Michael Crichton & Jeff Maguire,Paul Walker & Gerard Butler & Billy Connolly,Action & Adventure & Sci-Fi,2003,112,672,1322,4838,172,1642,2836,9956,41.11157078,62.25461002,45.34859102,43.54403598,44.13877882,48.82873007,63.60043413,49.09766004
301181,A419,-1.27800522,1.463912867,-0.679990369,-1.061548446,0.629394842,-0.68555088,-0.622429209,1.442743673,0.10980017,-89.38787,15.059651,6.1,Gary Hardwick,James Iver Mattson & B.E. Brauner,Gabrielle Union & LL Cool J & Essence Atkins,Comedy & Drama & Romance,2003,214,2408,2816,158,3976,3880,8104,1930,24.10736218,72.41401437,37.93783618,27.14673783,64.54465673,39.80362516,59.38110973,73.2675541
301199,A430,-0.278969419,-1.907998573,0.4825251,0.537048208,-0.559768751,-0.223635808,-1.703829605,0.231602615,0.130188953,47.43893,36.633965,7.4,Stephen Frears,Steven Knight,Chiwetel Ejiofor & Audrey Tautou & Sophie Okonedo,Crime & Drama & Thriller,2003,1462,4864,100,1946,4278,10978,1050,708,42.71630584,17.84869784,58.57044309,59.86639344,43.16960064,47.98147054,49.35892496,54.06355431
301470,A441,0.945543034,0.000522836,1.38467394,1.350173621,-1.062533049,0.756762013,1.590758659,-1.57522769,0.124255175,82.90275,-59.966778,5.5,Victor Salva,Victor Salva & Victor Salva,Jonathan Breck & Ray Wise & Nicki Aycox,Horror,2003,3324,204,1192,3892,8316,1294,392,5436,65.52518139,48.7329831,74.58199982,76.50923041,34.13247981,65.33864783,79.89245577,25.41423344
302585,A452,-0.427957489,-0.166345517,0.756315175,0.290907815,0.001909085,-0.682222062,-0.850767676,-0.790369627,0.127804215,11.900835,-7.014251,7.2,Michael Dowse,Michael Dowse & David Lawrence,Paul Spence & David Lawrence & Gordon Skilling,Comedy & Music,2004,98,4026,2820,12936,1660,500,2408,3218,39.94111941,46.03266767,63.42973584,54.82845665,53.26568441,39.86255928,57.26491825,37.85903826
302886,A463,-0.892681414,0.602100638,-0.665673318,-1.230190905,1.116908833,-1.624895371,1.658018203,-0.293590851,0.105181891,-59.27979,-4.2676377,7.2,Todd Phillips,Court Crandall & Todd Phillips,Luke Wilson & Vince Vaughn & Will Ferrell,Comedy,2003,1566,4116,10248,1360,512,2060,1676,3748,31.28475161,58.46790164,38.19193868,23.69500836,73.30765534,23.173265,80.51580266,45.7360229
303361,A474,0.879092784,-0.799017437,1.654295361,0.799868727,0.636958138,1.693929052,1.219021501,-0.564012408,0.129405593,65.53833,-46.26435,6.7,Lucky McKee,Lucky McKee,Angela Bettis & Jeremy Sisto & Anna Faris,Drama & Horror,2003,3020,11140,698,518,4012,2526,1386,5700,64.28741898,35.79457447,79.36730629,65.24573466,64.68060596,81.93045791,76.44727626,41.44818583
303816,A485,1.681360727,-0.883825919,2.623189095,1.572366469,-0.920609809,1.864073904,1.538964828,-1.960691051,0.129644527,107.213554,-52.836098,5.6,Eli Roth,Eli Roth & Randy Pearlstein,Jordan Ladd & Rider Strong & James DeBello,Comedy & Horror,2003,10248,1904,246,1892,2108,1542,3094,7092,79.2311867,34.42217732,96.56346761,81.05701514,36.68353102,84.94273955,79.41244175,19.30227955
304229,A496,-0.171619134,-0.452655759,-0.338834384,-0.153799442,0.009265006,0.289092644,-0.094047161,-0.623637089,0.116036255,23.683943,13.619538,6.7,Sue Brooks,Alison Tilson,Toni Collette & Gotaro Tsunashima & Lynette Curran,Drama & Romance,2003,1012,662,1090,2698,2524,3096,3778,2838,44.71590927,41.39950655,43.99275547,45.72630555,53.3979061,57.05892712,64.27804016,40.50276964
304328,A507,0.230261603,-0.447803236,-0.290970586,0.207718247,-0.536441521,0.805541871,0.417323292,-0.207346211,0.119767884,29.68996,11.251362,6.5,Ed Solomon,Ed Solomon,Billy Bob Thornton & Morgan Freeman & Kirsten Dunst,Crime & Drama,2003,392,4334,1860,1368,4684,4254,1452,2510,52.20170305,41.47803158,44.84225378,53.12575447,43.58890447,66.2022571,69.01731081,47.10352839
304415,A518,-1.237380258,0.613309247,-1.215703919,-1.626765589,0.826567451,-0.873721091,0.805654415,1.925935116,0.112252092,-83.01403,49.147835,6.4,Mike Newell,Lawrence Konner & Mark Rosenthal,Julia Roberts & Kirsten Dunst & Julia Stiles,Drama,2003,1534,2798,866,3504,6602,1814,1602,518,24.86407944,58.64928282,28.42986198,15.57802209,68.08880794,36.47221862,72.6162796,80.92909634
304711,A529,0.945347025,-0.960757501,1.490616653,0.806013674,-0.917722824,1.395888293,0.092096427,-0.08766283,0.125074925,66.57503,-1.3032353,5.1,Brian Helgeland,Brian Helgeland,Heath Ledger & Mark Addy & Shannyn Sossamon,Action & Mystery & Thriller,2003,2128,2546,2370,4736,2554,1130,260,4052,65.52153035,33.1772466,76.46229682,65.37150782,36.73542419,76.65387918,66.00317864,49.00124262
305206,A540,-1.129700747,-1.189796369,-0.872027411,-1.599457255,0.221529182,-0.671286287,-0.771584294,1.613802116,0.106287516,-29.16947,64.64425,7.5,Shari Springer Berman & Robert Pulcini,Harvey Pekar & Joyce Brabner,Paul Giamatti & Shari Springer Berman & Harvey Pekar,Biography & Comedy & Drama,2003,1134,5470,3122,1808,2652,272,2658,2654,26.86981532,29.47086862,34.52951612,16.13696189,57.2133262,40.05616863,57.99877269,75.97987756
305224,A551,0.965130732,-0.221442842,0.316185464,-0.481581152,0.044758558,-0.476137816,0.270325566,-0.21339052,0.114624059,11.401464,-16.528608,6.2,Peter Segal,David Dorfman,Jack Nicholson & Adam Sandler & Marisa Tomei,Comedy,2003,3852,7730,1236,1278,392,2566,1652,2132,65.89003955,45.14106567,55.61820683,39.01735577,54.03589794,43.51111981,67.65496771,47.00768909
305357,A562,0.195621397,0.483542545,0.344187411,-0.347771296,0.391944285,-0.230788292,-0.211852615,-0.588823787,0.11877896,-16.49734,-18.543707,4.8,McG,Ivan Goff & Ben Roberts,Drew Barrymore & Lucy Liu & Cameron Diaz,Action & Adventure & Comedy & Crime,2003,1868,2560,862,268,3758,1842,1130,2992,51.55646327,56.54935781,56.11519218,41.75614069,60.27651482,47.8548414,63.18624472,41.05477359
305669,A573,0.387406197,-0.751397196,0.483521708,-0.329482188,0.473855042,0.330402144,-0.130807349,-0.191069376,0.119654058,16.61546,-15.100802,5.5,Adam Shankman,Jason Filardi,Steve Martin & Queen Latifah & Eugene Levy,Comedy,2003,1636,2832,196,2884,2484,1430,1332,442,55.12882027,36.56517998,58.58813113,42.13047734,61.74884969,57.79027953,63.9373547,47.36161586
305711,A584,-0.454354995,2.588548547,0.179513553,-0.629228516,1.885574446,-0.654978189,2.502127265,0.947083586,0.118692253,-102.78788,-4.123178,5.4,Shawn Levy,Sam Harper,Ashton Kutcher & Brittany Murphy & Christian Kane,Comedy & Romance,2003,994,490,2204,2340,1468,1140,180,8248,39.44941561,90.61321768,53.19252056,35.99534838,87.12431664,40.34489076,88.33882271,65.40830753
305973,A595,-0.604196675,0.4312798,0.291643059,-0.81808038,0.066053476,-0.217007933,0.332854978,0.455790404,0.110921502,-44.527824,-22.72018,5.7,Nicolas Cage,John Carlen,James Franco & Brenda Blethyn & Mena Suvari,Crime & Drama,2003,210,4438,1052,1284,2480,370,3250,6774,36.65832906,55.70362587,55.18262226,32.12997813,54.41867123,48.09881189,68.23447677,57.61830314
306047,A606,-0.002059533,0.311560197,0.981271797,-0.191125269,0.265081093,-0.083544293,1.101379254,-0.773311977,0.107861543,-0.9065877,-37.852757,5.5,David Zucker,Craig Mazin & Pat Proft,Anna Faris & Charlie Sheen & Regina Hall,Comedy,2003,2268,2746,1108,1190,394,4612,3764,638,47.87427963,53.76628613,67.42232061,44.96233035,57.99616596,50.46168134,75.35699338,38.12950643
306685,A617,1.435396588,-0.731594443,-0.29472763,0.419396046,0.035851378,0.07426903,0.304987009,-1.228566706,0.13214023,37.259827,-29.191992,5.8,Andrzej Bartkowiak,John O`Brien & John O`Brien,Jet Li & DMX & Mark Dacascos,Action & Crime & Drama & Thriller,2003,2324,1864,740,282,5776,4610,454,3956,74.64963637,36.88563427,44.77557285,57.45831995,53.87579257,53.2556429,67.97620246,30.91093213
306734,A628,0.416350098,-0.732158623,1.197167642,-0.41942889,-0.598381457,0.727407179,0.359090505,0.065544353,0.117762544,23.634851,-18.575047,4.9,James Ivory,Diane Johnson & Ruth Prawer Jhabvala,Kate Hudson & Naomi Watts & Stockard Channing,Drama & Romance & Comedy,2003,1198,2682,158,4924,6448,564,1630,9164,55.66795553,36.87650453,71.2540925,40.28947191,42.47554243,64.81894344,68.47762195,51.43051433
306841,A639,-1.260143572,1.320788641,-0.633448155,-1.252273337,1.181918726,-1.034274917,0.567275787,1.630696146,0.117352084,-88.35623,10.522254,5.3,Jim Fall,Susan Estelle Jansen & Ed Decter,Hilary Duff & Adam Lamberg & Clayton Snyder,Adventure & Comedy & Family & Music & Romance,2003,872,384,2612,4810,444,2302,4260,1484,24.44006938,70.09793376,38.7638787,23.24303095,74.47619944,33.62973859,70.40703808,76.24775135
307351,A650,-0.471732719,-1.17633713,-0.220399192,-0.362047681,0.385730881,1.596060957,-1.82770077,-0.265937837,0.116796933,23.122078,30.975082,6.3,Alex Steyermark,Cheri Lovedog & Robin Shushan,Gina Gershon & Lori Petty & Marc Blucas,Drama & Music,2004,204,6332,4804,704,2880,4172,852,468,39.12572242,29.6886702,46.09477202,41.4639354,60.16482971,80.19777977,48.21091382,46.17449245
307901,A661,0.379215504,-0.97201384,-0.134488642,-0.046757294,-0.04833827,0.344786126,-1.01842988,0.859728341,0.11267531,16.41561,38.773315,7.7,Spike Lee,David Benioff & David Benioff,Edward Norton & Barry Pepper & Philip Seymour Hoffman,Drama,2003,4138,6760,378,2072,9932,1060,168,4290,54.97625302,32.99509303,47.61953333,47.91721607,52.36249494,58.04493669,55.71106124,64.02319215
307987,A672,0.785628874,-0.791027682,1.781539863,-0.317467769,0.248183984,0.122372948,-0.29408256,-1.001585281,0.123595818,17.178234,-32.88844,7.1,Terry Zwigoff,Glenn Ficarra & John Requa,Billy Bob Thornton & Bernie Mac & Lauren Graham,Comedy & Crime & Drama,2003,4832,604,1248,3488,1272,138,1904,5208,62.54647573,35.92386717,81.62567262,42.37638531,57.69244269,54.10728518,62.42415539,34.50997718
308252,A683,1.160506805,-1.447979022,1.101358044,1.339505462,-1.27841565,1.296119884,1.324274007,-1.158757041,0.139869281,101.28211,-31.799652,5.4,K.C. Bascombe,John Sullivan,Kevin Zegers & Jesse James & Rachel Skarsten,Horror,2004,514,3104,2414,1024,380,1692,5900,2290,69.52929085,25.29287687,69.55364049,76.29087734,30.25201901,74.88755746,77.4227337,32.01784266
